200277	1341	521100
200278	2336	512100
200279	8934	524500
200280	6447	528600
200281	1851	509300
200282	1977	519700
200283	1217	521900
200284	7006	502900
200285	2609	509600
200286	1502	501900
200287	1751	528800
200288	2499	501100
200289	3623	509700
200290	2676	528100
200291	8233	510600
200292	4324	527400
200293	6399	513600
200294	4243	528700
200295	5140	532400
200296	8810	510300
200297	9631	508900
200298	1004	525600
200299	2535	507600
200300	9659	527400
200301	4610	520600
200302	6393	522700
200303	7225	523500
200304	9857	525600
200305	6798	520600
200306	1813	515100
200307	1681	532000
200308	1233	521000
200309	2199	522400
200310	6632	519300
200311	1157	520100
200312	3957	524400
200313	5123	532100
200314	4341	524800
200315	4804	503700
200316	9739	519800
200317	3052	519500
200318	9651	532400
200319	9515	509200
200320	7139	529000
200321	9226	508700
200322	6775	514200
200323	3395	510200
200324	8893	500400
200325	2766	524900
200326	9944	525400
200327	1865	515700
200328	8088	512500
200329	6760	528700
200330	4114	508900
200331	5022	515100
200332	9308	507000
200333	5898	502600
200334	3980	513700
200335	9165	508600
200336	5233	500800
200337	3658	525000
200338	9338	507000
200339	1191	526400
200340	9510	523900
200341	6068	503300
200342	4220	503300
200343	9242	503300
200344	2316	511600
200345	2845	519200
200346	5821	515400
200347	6981	502400
200348	1648	512800
200349	5050	504100
200350	6988	527700
200351	1278	500100
200352	3012	525300
200353	6719	526900
200354	8878	521400
200355	8372	519400
200356	4206	515200
200357	1176	510900
200358	2562	520900
200359	5749	521200
200360	6503	522500
200361	8092	529200
200362	2716	529500
200363	3266	513600
200364	7253	525200
200365	4052	530300
200366	8579	518000
200367	6446	516400
200368	2794	520200
200369	7440	509900
200370	3371	500000
200371	6499	514900
200372	9083	526500
200373	6803	507400
200374	1212	528500
200375	1877	531000
200376	5426	510700
200377	9618	524200
200378	7193	517000
200379	8716	519600
200380	8301	529200
200381	6553	527300
200382	6257	507100
200383	1286	513400
200384	3884	531100
200385	9030	507300
200386	4857	530200
200387	7691	527500
200388	7695	508400
200389	7604	523500
200390	4705	522400
200391	9136	515700
200392	4613	503600
200393	6185	507200
200394	3242	522700
200395	3196	512900
200396	4486	506500
200397	5913	511900
200398	2590	530700
200399	7742	501300
200400	6499	502000
200401	2569	525000
200402	2745	515700
200403	4557	527600
200404	1808	506500
200405	6340	529200
200406	1408	512100
200407	4062	512700
200408	4041	525900
200409	8193	519200
200410	6921	506300
200411	6826	507700
200412	8650	501400
200413	4595	505800
200414	1283	506700
200415	1941	511800
200416	4605	505300
200417	8776	508100
200418	9505	504800
200419	2264	507400
200420	5640	531100
200421	1946	532500
200422	5291	520700
200423	5984	515200
200424	3900	500800
200425	7449	508100
200426	3349	506200
200427	4053	506500
200428	6152	522500
200429	4471	503400
200430	5334	530300
200431	2108	532500
200432	1388	511700
200433	2779	505300
200434	3442	526400
200435	1237	513000
200436	3390	523300
200437	4999	513800
200438	5153	518800
200439	2486	505200
200440	2064	512300
200441	9938	525100
200442	5782	508800
200443	2278	501000
200444	1263	509400
200445	6823	503800
200446	4808	513200
200447	3722	507100
200448	9942	521800
200449	6651	505100
200450	6461	524300
200451	6156	513900
200452	9706	519900
200453	4947	524100
200454	9626	523100
200455	3407	519100
200456	1692	510200
200457	6980	528400
200458	8772	513700
200459	3460	504200
200460	1009	530200
200461	6569	511400
200462	5674	511700
200463	6520	531700
200464	6885	500300
200465	7264	500700
200466	9528	521100
200467	7260	501200
200468	3452	521600
200469	7949	521300
200470	4710	531100
200471	4148	516300
200472	7551	506700
200473	9838	514000
200474	8703	501100
200475	4120	517700
200476	6861	518500
200477	1269	503200
200478	7426	529700
200479	2262	527500
200480	2512	507000
200481	1737	523500
200482	2213	520000
200483	8046	520100
200484	2940	526200
200485	2270	501000
200486	5933	520500
200487	4364	510600
200488	2699	511200
200489	5416	515600
200490	3095	530000
200491	5730	532000
200492	8971	503100
200493	8428	526400
200494	8162	519000
200495	7499	502500
200496	7334	500500
200497	2759	511600
200498	5450	504800
200499	1497	506300
200500	5466	528200
200501	9045	529700
200502	6191	515300
200503	7968	504500
200504	3871	529800
200505	1259	506700
200506	9996	508900
200507	4321	526400
200508	3475	510100
200509	3885	502600
200510	1345	510200
200511	3808	519300
200512	8313	501900
200513	9498	506600
200514	6705	505300
200515	4694	515200
200516	2774	519200
200517	3123	515000
200518	5980	520000
200519	4431	522100
200520	6787	532700
200521	1087	531500
200522	6822	523300
200523	2717	501500
200524	7261	529400
200525	4658	522300
200526	6734	514400
200527	7252	530600
200528	1624	528900
200529	9689	522300
200530	6808	531900
200531	9436	525600
200532	2288	520500
200533	1223	500700
200534	7628	519600
200535	5482	510500
200536	8078	520000
200537	8723	508100
200538	8821	508600
200539	5463	512400
200540	8594	515200
200541	9168	517000
200542	9923	523400
200543	7224	510800
200544	4195	531000
200545	7780	512300
200546	8425	509900
200547	5316	504900
200548	7720	517500
200549	7938	503100
200550	3760	512500
200551	9105	504000
200552	3898	521400
200553	6168	523600
200554	6074	511300
200555	8431	504500
200556	1024	517000
200557	9481	522100
200558	6639	509300
200559	3835	521200
200560	1098	520000
200561	2556	500600
200562	7051	509200
200563	4181	507600
200564	3158	525300
200565	6035	510700
200566	6134	510300
200567	7843	525500
200568	9310	530800
200569	5061	506400
200570	8491	525900
200571	2748	510100
200572	2784	515400
200573	6069	512200
200574	4138	523200
200575	6526	513800
200576	3925	504500
200577	6281	516500
200578	5782	514600
200579	6673	511300
200580	4979	523200
200581	4691	517100
200582	7807	505300
200583	4961	521300
200584	9363	506100
200585	1683	521000
200586	9817	527600
200587	1799	517900
200588	2787	521100
200589	8507	532600
200590	5044	531300
200591	2688	527300
200592	7180	522900
200593	1786	528900
200594	7010	524000
200595	5453	515300
200596	9933	520100
200597	9954	521200
200598	6204	502800
200599	9818	524500
200600	4087	500700
200601	3258	506200
200602	8165	504600
200603	1991	504800
200604	7463	508700
200605	7084	502900
200606	4813	512800
200607	3810	523700
200608	8119	512300
200609	4080	511700
200610	5263	516200
200611	3211	507300
200612	2061	522000
200613	9279	526900
200614	3811	521900
200615	9727	524500
200616	3427	532000
200617	8113	504000
200618	9941	524300
200619	3293	502300
200620	2925	515300
200621	1192	511400
200622	6501	526200
200623	1868	519500
200624	1679	505000
200625	3114	509500
200626	5901	515800
200627	1123	529700
200628	2316	531600
200629	7531	510400
200630	1718	529000
200631	1327	531700
200632	5311	515900
200633	8217	528700
200634	2155	503100
200635	4161	530700
200636	2502	509400
200637	1166	520600
200638	6692	511800
200639	4629	519700
200640	1010	530100
200641	4409	506600
200642	7812	528100
200643	6460	515100
200644	7401	516000
200645	6445	518600
200646	8612	504100
200647	6747	513000
200648	4652	529300
200649	6481	501600
200650	6414	502400
200651	9842	500400
200652	8201	522100
200653	5910	530700
200654	5642	521700
200655	3582	518100
200656	4017	515500
200657	8965	525000
200658	2020	506200
200659	7679	515700
200660	2699	504600
200661	9702	505400
200662	8708	505900
200663	4139	522100
200664	3040	514900
200665	5922	512900
200666	4389	530700
200667	6073	507500
200668	3549	515700
200669	6578	514500
200670	6135	523200
200671	5310	529900
200672	3749	516900
200673	6349	526400
200674	5150	514600
200675	8332	507400
200676	4044	523700
200677	3086	527800
200678	2128	508200
200679	2214	502900
200680	5517	510600
200681	8963	526800
200682	3354	512100
200683	2685	505500
200684	5756	515000
200685	9887	515300
200686	3788	529300
200687	9118	526600
200688	5004	521700
200689	2841	510400
200690	6120	500400
200691	7226	519900
200692	8787	531200
200693	4556	517100
200694	9519	530800
200695	4940	519600
200696	1873	518400
200697	5205	512700
200698	3412	514800
200699	8695	502400
200700	8477	509100
200701	9735	516100
200702	1815	501000
200703	3101	500700
200704	3800	513800
200705	1594	514300
200706	1451	521900
200707	1657	506500
200708	3656	514500
200709	7712	507900
200710	4433	508700
200711	9006	526500
200712	3350	504500
200713	8119	510600
200714	6499	521900
200715	3214	527500
200716	2352	516600
200717	5194	504800
200718	4569	510900
200719	5916	532200
200720	2831	507200
200721	5168	515300
200722	4264	519900
200723	1482	507100
200724	4434	523500
200725	8795	507100
200726	2182	521000
200727	4964	532200
200728	6634	530400
200729	3586	500000
200730	4151	530100
200731	8843	500600
200732	2701	520400
200733	4440	507400
200734	1627	513900
200735	5171	525800
200736	7547	512600
200737	3994	528300
200738	5741	514100
200739	8581	517900
200740	7283	506800
200741	6685	527000
200742	1214	529200
200743	3085	501400
200744	8631	523400
200745	3894	531200
200746	1968	516400
200747	4205	527000
200748	6364	500300
200749	8592	522100
200750	6771	510800
200751	1033	506000
200752	6307	504900
200753	8449	507700
200754	7900	504400
200755	2089	523800
200756	7882	508100
200757	2205	519100
200758	5041	508100
200759	8898	518400
200760	6460	506000
200761	3434	528600
200762	4150	504000
200763	1717	503800
200764	8557	531200
200765	4106	519700
200766	6779	515900
200767	6231	518800
200768	8223	521600
200769	2013	511500
200770	4892	504500
200771	1399	531100
200772	2824	502700
200773	5284	505800
200774	3543	511400
200775	1259	525400
200776	9689	530400
200777	4311	519800
200778	4497	529400
200779	3283	513700
200780	6552	521400
200781	3151	508600
200782	4330	523900
200783	2444	500600
200784	7855	531300
200785	3573	504400
200786	5628	508300
200787	4998	502100
200788	6219	528200
200789	7257	514600
200790	7128	507700
200791	8279	518700
200792	6870	514800
200793	5500	504900
200794	5106	511300
200795	2134	529800
200796	4997	506900
200797	5767	502400
200798	7864	510200
200799	1913	507800
200800	8979	532600
200801	6961	521900
200802	2158	523100
200803	1559	518900
200804	6092	520900
200805	4637	512500
200806	6109	511800
200807	5790	516200
200808	2235	505200
200809	6082	521800
200810	3439	512900
200811	7991	513800
200812	8060	520700
200813	5633	520000
200814	2492	528800
200815	5669	519800
200816	4051	520900
200817	9346	506100
200818	3129	504000
200819	7082	521300
200820	5451	512100
200821	6272	504500
200822	5556	518800
200823	8489	524400
200824	2768	511900
200825	9616	515400
200826	7793	512200
200827	7829	514700
200828	8590	527300
200829	8070	519600
200830	2856	516100
200831	7465	504700
200832	6279	521200
200833	4072	502700
200834	7485	517600
200835	5822	503400
200836	1753	530500
200837	1721	500600
200838	5214	504700
200839	3256	506100
200840	4133	509300
200841	4999	501100
200842	4529	500700
200843	1185	504400
200844	8649	520700
200845	2341	530300
200846	4195	520300
200847	7148	517900
200848	8551	522800
200849	1890	529700
200850	7002	512900
200851	6827	513500
200852	1668	502900
200853	1184	516000
200854	1588	524000
200855	1066	510600
200856	5442	501500
200857	7534	532100
200858	8141	516000
200859	6618	509400
200860	7286	524900
200861	1583	520600
200862	9349	504200
200863	6287	505000
200864	6507	511900
200865	1425	511800
200866	3592	517700
200867	8634	523200
200868	3085	517300
200869	5966	505400
200870	1316	513700
200871	5616	511000
200872	8559	522300
200873	7470	503200
200874	8655	510400
200875	8409	511700
200876	4462	527700
200877	6804	529900
200878	8222	509800
200879	1706	531500
200880	5699	504400
200881	6476	510200
200882	7463	507600
200883	4339	525300
200884	7341	527300
200885	1315	527100
200886	7104	522400
200887	2929	501400
200888	4028	504000
200889	7391	510600
200890	9461	515400
200891	5934	515300
200892	8655	514100
200893	2955	504100
200894	7318	526700
200895	2092	520600
200896	2896	513100
200897	5484	525300
200898	3655	504100
200899	9293	501800
200900	3755	516300
200901	5350	513200
200902	5487	513500
200903	1982	530500
200904	6378	507200
200905	2824	524600
200906	6785	510200
200907	9288	512700
200908	2259	531400
200909	2092	525400
200910	5974	525100
200911	9550	515100
200912	3384	515000
200913	7529	530200
200914	2808	509600
200915	7105	521500
200916	3094	530100
200917	5368	532300
200918	8600	529400
200919	3079	504500
200920	9815	523700
200921	4170	520900
200922	1914	519900
200923	5127	517800
200924	9649	525700
200925	9216	517500
200926	2124	521200
200927	8511	514000
200928	7596	516600
200929	6330	502800
200930	1930	506600
200931	2943	510700
200932	1576	513100
200933	6769	526700
200934	3413	527400
200935	7547	515000
200936	5533	509400
200937	3236	512700
200938	6271	517600
200939	5596	500700
200940	4649	505400
200941	2431	507300
200942	2001	511900
200943	8200	504900
200944	3949	521700
200945	9783	524600
200946	3790	524100
200947	6230	515900
200948	1400	505100
200949	7896	509600
200950	8957	511200
200951	2971	511200
200952	2938	515600
200953	9239	518600
200954	3578	522400
200955	2631	518300
200956	8834	508600
200957	6784	526800
200958	7206	507300
200959	1560	529900
200960	8074	530700
200961	1425	518400
200962	9058	505700
200963	9414	506300
200964	2445	509900
200965	3965	532000
200966	9400	530100
200967	2422	529600
200968	5888	524700
200969	1267	529500
200970	6386	501000
200971	3960	518300
200972	2926	504900
200973	2428	515000
200974	8937	530700
200975	8864	521200
200976	8818	508300
200977	6664	510500
200978	8704	507100
200979	9200	506000
200980	4113	528200
200981	7601	519000
200982	9438	516100
200983	3836	529400
200984	9453	516500
200985	2815	508500
200986	7847	532000
200987	6797	502300
200988	3164	526200
200989	7458	514100
200990	6691	520700
200991	3872	531000
200992	1711	514400
200993	7851	532000
200994	7062	531300
200995	5852	527200
200996	4179	525000
200997	3836	531800
200998	9135	512400
200999	4335	524600
201000	3155	500000
201001	3323	522200
201002	8713	510500
201003	6153	526200
201004	5468	503400
201005	4075	506000
201006	4333	527300
201007	6367	502000
201008	8800	507600
201009	5443	521100
201010	7766	529300
201011	7121	505700
201012	5707	527800
201013	4805	505800
201014	1387	510300
201015	4597	517600
201016	3729	514200
201017	7800	511500
201018	9032	508900
201019	7058	503900
201020	5974	527600
201021	6655	510600
201022	1790	515600
201023	1157	529200
201024	5508	508900
201025	5072	519400
201026	6582	531000
201027	6320	529700
201028	3673	528000
201029	9125	512400
201030	4690	514200
201031	3094	532500
201032	6895	529500
201033	1966	520300
201034	9989	514500
201035	6568	501400
201036	1034	523500
201037	8445	519900
201038	6589	529400
201039	3612	500000
201040	5317	503300
201041	6009	508000
201042	7576	514100
201043	7480	512500
201044	8038	514200
201045	7211	529900
201046	6604	509300
201047	2555	516300
201048	2821	513000
201049	1180	532300
201050	3062	528000
201051	5997	508400
201052	5216	510700
201053	4638	531200
201054	1092	527700
201055	9585	519800
201056	2082	505800
201057	1166	505900
201058	7643	502100
201059	5962	519800
201060	5208	504500
201061	2960	509000
201062	5522	526500
201063	9964	503500
201064	6355	527300
201065	2907	503600
201066	2100	530500
201067	4446	502900
201068	3769	505800
201069	8529	514200
201070	5490	515600
201071	1191	519000
201072	7179	528200
201073	6632	504400
201074	4815	532000
201075	1382	507600
201076	2344	514100
201077	6140	503900
201078	7434	512000
201079	3096	516900
201080	4865	500600
201081	6554	526500
201082	2247	516500
201083	7813	517400
201084	5923	522600
201085	2591	509100
201086	2575	511200
201087	5868	514800
201088	8432	513700
201089	8367	500100
201090	8652	523200
201091	6611	519300
201092	4982	522200
201093	5390	508100
201094	7933	523600
201095	5751	502800
201096	7863	522000
201097	8402	501600
201098	3016	526700
201099	5714	507600
201100	5663	505800
201101	2167	528400
201102	3971	513500
201103	4544	513400
201104	9345	500500
201105	3970	527300
201106	6082	506500
201107	5313	521200
201108	2715	505000
201109	6759	520400
201110	1908	501200
201111	9987	527100
201112	6381	513900
201113	9907	531400
201114	5749	516600
201115	6093	516200
201116	4350	528600
201117	6546	524500
201118	2598	501900
201119	9404	509600
201120	1407	524200
201121	1986	527300
201122	7097	526000
201123	9177	501300
201124	7277	501200
201125	9238	512100
201126	6613	529200
201127	2417	513600
201128	7131	526200
201129	6164	527000
201130	7856	520700
201131	6381	509000
201132	2862	529700
201133	6119	520100
201134	7280	501800
201135	5960	519700
201136	9088	518500
201137	5294	511800
201138	8057	508200
201139	7147	501700
201140	6158	513600
201141	2923	524800
201142	8370	508700
201143	9916	505600
201144	8042	507900
201145	7142	502600
201146	2112	521200
201147	5034	506300
201148	5529	510400
201149	2919	510500
201150	8137	519300
201151	8443	516000
201152	3773	512900
201153	6487	530700
201154	1386	523800
201155	7190	520600
201156	5756	509300
201157	7552	507300
201158	6866	517800
201159	3842	502600
201160	7256	502900
201161	9984	510800
201162	4356	513600
201163	4069	516900
201164	2125	501600
201165	6690	528800
201166	9353	508100
201167	1878	525100
201168	1367	500400
201169	7261	507600
201170	5108	525800
201171	2835	512100
201172	2993	517500
201173	8803	511500
201174	6852	517100
201175	6651	525500
201176	6366	519500
201177	5474	510400
201178	5262	506700
201179	7222	505700
201180	6412	531400
201181	3511	514900
201182	4016	501000
201183	5080	529500
201184	3916	504400
201185	8719	502600
201186	6311	513500
201187	4098	517300
201188	1468	532000
201189	1460	529100
201190	5914	513000
201191	3984	518500
201192	3949	530100
201193	5038	531400
201194	8869	522700
201195	3788	524700
201196	8597	526200
201197	5871	512000
201198	8975	511000
201199	5122	500400
201200	7222	511800
201201	2373	515200
201202	2916	532000
201203	4018	500700
201204	4997	510500
201205	3484	524100
201206	3467	525400
201207	5577	512800
201208	5259	503900
201209	1506	510200
201210	9513	531600
201211	2088	516100
201212	2336	507900
201213	1201	503200
201214	6212	532100
201215	8099	529100
201216	1531	507000
201217	9376	517400
201218	2977	508600
201219	2427	513600
201220	6075	506100
201221	2707	531000
201222	3295	522000
201223	7421	528200
201224	3538	505400
201225	1886	519700
201226	5898	516500
201227	5697	509300
201228	2037	527800
201229	4038	509300
201230	9776	505500
201231	3132	531400
201232	6845	503600
201233	5288	518900
201234	8079	515300
201235	3414	530600
201236	5720	503100
201237	1136	524200
201238	8478	516400
201239	3997	507900
201240	4473	530500
201241	7523	506700
201242	1792	506800
201243	6984	522500
201244	5020	503300
201245	4557	523300
201246	2084	517400
201247	7365	510300
201248	5539	512500
201249	7540	501900
201250	6175	506000
201251	3091	515100
201252	2627	515500
201253	3419	515700
201254	2696	502800
201255	4880	514800
201256	1735	506700
201257	3705	521400
201258	2795	512400
201259	2572	529800
201260	8821	512400
201261	3879	510800
201262	4079	502900
201263	2965	523200
201264	9044	508600
201265	5277	519200
201266	5047	513800
201267	1129	517500
201268	2172	521700
201269	4614	522700
201270	9997	521700
201271	9831	502200
201272	1446	521800
201273	5359	520900
201274	6643	523600
201275	2342	526700
201276	1496	532000
201277	8996	508100
201278	1840	509100
201279	9124	517800
201280	9170	529200
201281	6443	530400
201282	5313	519200
201283	2153	511200
201284	6019	529600
201285	8878	502000
201286	8725	528400
201287	9937	510500
201288	7405	529900
201289	3053	500200
201290	2064	511500
201291	4270	530400
201292	5477	502800
201293	2539	523500
201294	4513	530900
201295	4291	528800
201296	6244	510500
201297	2229	500300
201298	3652	516300
201299	4650	524200
201300	1977	511300
201301	1086	514000
201302	6056	524200
201303	3079	503400
201304	4932	514600
201305	4765	524900
201306	5226	525700
201307	5515	513900
201308	3484	526500
201309	5780	505300
201310	1841	510600
201311	3242	514200
201312	4042	516300
201313	5163	529700
201314	1112	512300
201315	6293	507500
201316	5068	501300
201317	2212	525500
201318	4535	523900
201319	1089	531500
201320	1491	522000
201321	3109	501700
201322	2057	531200
201323	3566	504500
201324	9381	505100
201325	2705	504800
201326	6631	502400
201327	7705	518900
201328	4020	509300
201329	5950	528300
201330	6340	527900
201331	5082	532000
201332	6069	531300
201333	5640	508800
201334	6000	522700
201335	3894	503000
201336	9834	529500
201337	8109	506700
201338	9854	506100
201339	5934	518300
201340	9552	501300
201341	5095	513300
201342	3293	508400
201343	1734	511300
201344	1386	514700
201345	4398	508800
201346	3514	531500
201347	9040	526200
201348	2436	531200
201349	7395	506800
201350	1196	529300
201351	6679	511600
201352	5089	511600
201353	5430	522500
201354	8511	507200
201355	9620	527400
201356	9294	509200
201357	7985	527000
201358	1834	510900
201359	3876	513700
201360	3796	521600
201361	4794	521900
201362	1713	504800
201363	6679	505600
201364	9842	526400
201365	5445	501800
201366	7860	500000
201367	6347	508500
201368	3672	505100
201369	1375	504000
201370	4222	506600
201371	6183	525300
201372	7653	519900
201373	3973	514500
201374	8326	505700
201375	3465	504600
201376	7586	516300
201377	5763	525300
201378	6777	508300
201379	8073	507300
201380	2405	506400
201381	1093	514000
201382	2398	502800
201383	5899	532300
201384	1679	511000
201385	7425	509700
201386	1777	522400
201387	9440	527100
201388	1359	521200
201389	2371	515000
201390	3673	502000
201391	3094	516700
201392	8613	514600
201393	8568	514400
201394	4450	517500
201395	3779	524300
201396	1999	523300
201397	3356	503500
201398	5516	520700
201399	1054	511500
201400	1887	527400
201401	1700	504900
201402	1338	520300
201403	1463	503700
201404	5354	531000
201405	6828	507300
201406	3379	522100
201407	5682	506000
201408	3643	529300
201409	7418	522600
201410	3541	521500
201411	5920	505700
201412	4406	527600
201413	9817	500700
201414	6981	517200
201415	9093	527600
201416	9822	516300
201417	7423	525500
201418	2360	512400
201419	9651	513200
201420	4568	531100
201421	1704	508100
201422	6781	503500
201423	4333	515300
201424	4429	504700
201425	8161	522900
201426	3152	522200
201427	3869	520300
201428	8164	532400
201429	4541	508600
201430	6696	501800
201431	3320	519600
201432	7462	502400
201433	7299	514200
201434	8666	523700
201435	3356	504100
201436	5376	500100
201437	1694	506500
201438	6045	527900
201439	4017	510800
201440	4940	512900
201441	7748	525900
201442	6060	502600
201443	6029	527200
201444	3720	514900
201445	1927	502300
201446	3863	530400
201447	3758	513600
201448	3997	507000
201449	8599	517200
201450	5378	527400
201451	3028	512000
201452	2833	512100
201453	2206	529500
201454	6708	526600
201455	5651	513000
201456	9054	524800
201457	5075	515000
201458	6033	524100
201459	3822	507300
201460	4809	514800
201461	9320	527800
201462	5281	508000
201463	9527	524300
201464	3069	516000
201465	2540	520100
201466	8983	509600
201467	7064	528300
201468	3749	507000
201469	7754	510800
201470	7835	509800
201471	4718	531000
201472	2173	508100
201473	1679	511100
201474	3744	530500
201475	7696	528300
201476	8777	503200
201477	3936	504900
201478	7350	517000
201479	3468	522500
201480	8532	511900
201481	6746	514000
201482	1801	502900
201483	5195	500500
201484	6147	519800
201485	7487	520400
201486	3856	500900
201487	6720	530000
201488	5911	525800
201489	1736	507800
201490	8159	511800
201491	5356	515600
201492	6023	513600
201493	7398	522700
201494	8302	521900
201495	7981	500400
201496	3228	507100
201497	2944	527400
201498	3984	520100
201499	6171	528700
201500	5731	516900
201501	1504	502300
201502	5805	503800
201503	6649	529300
201504	4262	506800
201505	8829	503400
201506	5616	504000
201507	6066	514600
201508	5859	510900
201509	4739	511200
201510	5665	500500
201511	7953	504600
201512	6908	510600
201513	1806	528700
201514	4748	522000
201515	5696	504900
201516	1653	527500
201517	4771	503800
201518	2776	503100
201519	5594	504300
201520	7041	507800
201521	5415	501800
201522	8745	523500
201523	5345	526400
201524	5581	522600
201525	4862	504200
201526	7103	509700
201527	4065	504900
201528	2843	528700
201529	5109	524200
201530	3445	515400
201531	8107	506800
201532	1585	511600
201533	4664	512200
201534	3699	529400
201535	3827	517400
201536	4440	517200
201537	6126	511600
201538	7548	501800
201539	6202	508200
201540	3397	507500
201541	7080	507500
201542	4112	521100
201543	3789	525200
201544	5451	531700
201545	1805	525200
201546	7723	520300
201547	2156	502200
201548	5111	525000
201549	6664	519400
201550	3868	528300
201551	4483	521400
201552	7403	520000
201553	7001	514000
201554	2856	515000
